Pic_id,Text,MetaphorOccurrence,TargetCategory,SourceCategory,MetaphorSenseCategory,SentimentCategory
6367.jpg,珍爱生命珍爱生命安金,0,,,8,-1
6368.jpg,免预防汤水珍爱生命冷珍爱生命预防潮水,0,,,,-1
6369.jpg,珍爱生命请勿酒驾,1,12,12,5,0
6370.jpg,珍爱生命远离毒品国际禁毒日月日手品不仅严重部珠人关健康角秀民故素居勋长粉力和龙新,0,,,3,-1
6371.jpg,珍爱生命远离毒品,1,11,12,8,-1
6372.jpg,珍爱生命远离毒品,0,,,,0
6373.jpg,珍爱远离毒品毒邵阳日报社宣,1,12,12,7,-1
6374.jpg,珍爱生命远离烟草生命是根本这不是在开玩笑只要坚持就会胜利相信你能,0,,,,0
6375.jpg,远离毒品月国际禁香日珍爱生命拒绝毒品有毒必肃贩毒化您神毒化究吸毒化戒,0,,,,0
6376.jpg,吸烟对大脑危害很大每年全球超过万人因吸烟而死珍爱生命远离香烟,1,11,3,7,-1
6377.jpg,远您出品珍爱生命品对人的部人的时密器品珍爱生命远离路品珍爱生命,0,,,,0
6378.jpg,健康文明我在行动肺健康吸烟有官健康珍爱生命之肺珍爱生命从我做起联期亦会引政萨气种韩部支气管内野之有喜物质会用羿人停段人之空气正茶屏出,0,,,,0
6379.jpg,一珍爱生命远离黑车西高果车远费果车珍爱生命远离黑车,0,,,,-1
6380.jpg,珍爱生安全出拒绝黑车约车有风险乘车需谨慎,0,,,,-1
6381.jpg,珍爱生命远离注射性鑫品,1,12,2,5,-1
6382.jpg,珍爱生命远离毒品页公益远离吸毒批是报有所设的期海物品国发制毒物品联星工药欢化工所科叉星务毒品的配剂远离毒品珍爱生命人人警惕,0,,,7,1
6383.jpg,珍爱中俞远离毒品,1,12,2,5,0
6384.jpg,物发依法禁泰构袋和谐社食,0,,,5,-1
6385.jpg,满后驾车各人己珍爱生命请勿酒驾醉罪在酒中段梅在杯中,1,12,12,5,-1
6386.jpg,远离泰品月日国际茶寿日珍爱生命拒绝毒品有毒无命常毒在心,1,12,11,5,-1
6387.jpg,冷爱生场江商可品国际装囊日月冷爱生司器品,1,11,5,5,-1
6388.jpg,富,1,10,5,7,-1
6389.jpg,鸡爱生命珍爱生命远离毒品鸡爱生命远离毒品,0,,,,-1
6390.jpg,色京无烟白力世界无烟日关爱健康丨让我们活得更健康冷,0,,,,-1
6391.jpg,珍爱和平一珍爱自己价生命,1,11,3,8,-1
6392.jpg,有毒必书贩毒必您种毒必究器全球行动共建无毒品安全社区国际禁毒日,0,,,8,1
6393.jpg,珍爱生命远离毒品,1,11,2,7,-1
6394.jpg,远离毒品珍爱生命远离注射性毒品一日不绝禁毒一一日不止月国际禁瓷,1,12,2,5,-1
6395.jpg,干库编相珍爱生命远离烟草侣导控烟关爱家人世界无烟日公益宣传,0,,,,0
6396.jpg,拒绝毒品珍麦生命向毒品说不参与禁专斗争构建和谐社会缘素图层精细任意璃镇岁月无卷,0,,,,1
6397.jpg,珍爱生命远离毒品青春无峰信康生站,0,,,,-1
6398.jpg,珍爱生呼请勿酒驾琼爱生命关爱社会呵护家庭酒好喝路难走小心车祸政口拒绝酒驾田田出山业业,0,,,,-1
6399.jpg,珍爱生命远离毒品,0,,,,0
6400.jpg,珍爱生命视防南水一生命只有一次河塘请勿请近水深危险,0,,,,0
6401.jpg,月国际蔡毒日,1,10,6,7,-1
6402.jpg,珍爱生命,0,,,,0
6403.jpg,远珍爱生命,1,8,11,7,-1
6404.jpg,茶容日年月日珍爱生命远离毒品中公前名淼色图地产开发有限公司公新地址色图区色服指道号众,1,12,12,5,-1
6405.jpg,图怪曾珍爱生命谨防潮水,0,,,,1
6406.jpg,抵制毒品人人有资品珍,0,,,,-1
6407.jpg,有,1,12,12,5,-1
6408.jpg,燃烧的是香烟消耗的是生命珍爱生命拒绝烟草,1,12,5,5,-1
6409.jpg,诊爱生命迹防隔水珍爱生命远离危险水域珍爱你我生命河塘切勿靠近菜菜申小学学校效育室,0,,,,0
6410.jpg,爱全发展预防为主一为了自己和他人的幸福请时刻牢记安全第安全擦作十忌歌员工安全生产的义务安全生产标准化隐黑排查治理注营事顶二路马推作租心大走上国中守纪安全程片爵从消牌潜在条险的票则期辆环节零别不子提近的察购七总理房不务文春酒话八爱羊一连作监护不力惠防护原费排查隐惠的基本原则和方法员工安全生产的权利对安个生产有在的网建的服锦食系校店权专方法是推饰糖人装的观索分析膜力佣蛤于经验和为霸总力直,0,,,,1
6411.jpg,分层的由于四片来林让浦防走进的处处是平安风景线想要圳火必须训人而训人重于训德训智在火面前人之大德在于时时提程自己不做有意无意的纵火犯使用火时必石家庄市公安消防支队监制须从益人益事益己出发避免对火的溢用石家庄市公安消防支队监制晓,0,,,,1
6412.jpg,珍爱生命图图珍爱生命,0,,,,-1
6413.jpg,远离毒品全民禁泰拒绝毒品幸福人生做起,0,,,,1
6414.jpg,珍爱生命预防艾滋,0,,,,0
6415.jpg,珍爱生南运康升品珍爱生命远离毒品国际禁市月,1,4,11,5,-1
6416.jpg,精您远离毒品珍爱生命拒绝毒品,0,,,,0
6417.jpg,用心做迎计只为超越未来顺创作品设计珍爱生命远离毒品月日禁毒日更多高浦精细分层源文件高清分游享可做户外大型背票请扫描二维码号任中国小特夫,1,10,11,5,-1
6418.jpg,珍月多交生合起离毒品,1,11,3,5,-1
6419.jpg,珍爱生命远离泰品,0,,,,0
6420.jpg,珍爱生命远离酒驾创让鸡情你校制方心会酒,1,12,11,2,-1
6421.jpg,珍爱生命拒绝毒品一珍爱生命拒绝毒品手拉手远离事品心逢心遗福社会毒品活如代生命货如金,0,,,,0
6422.jpg,文明交通礼让我马线遵宁安通安全出行与文明一起上路伴平安一起回家大,0,,,,1
6423.jpg,珍爱生命远离毒品图品汇图片,1,12,11,5,-1
6424.jpg,远离毒品,1,12,12,5,-1
6425.jpg,珍爱生命返高多品,0,,,,1
6426.jpg,连文主司主题沙龙医学部心理工作室主办加综时地分素间点能,0,,,,0
6427.jpg,珍爱生命健康冬季取暖安全第一多通风勤换气齐心协力预防一氧化碳中毒新小南平面旧网话乐味每日自肃网才又家社甘市日报报业集团公司闲新螺体集团日雨创意制作中心,0,,,,1
6428.jpg,命可赛远离毒品共创美好人生,0,,,,0
6429.jpg,爱生命远离泰品新毒品让家人快乐的生活珍爱生命远高泰品营肉点品让家人快乐的生活,1,12,12,8,-1
6430.jpg,抵药力双方的春法韩菇并烧梁卡月铁抵坊力双方的看法格叶红桥滨全总识强化发展促进空全晚移海琳,0,,,,1
6431.jpg,毒品一日不绝接毒一刻不止珍爱生命拒绝毒品从拒绝吸烟的名字共意春之大总表之业小科节的已有所了部的北口四际装高日,1,10,5,7,-1
6432.jpg,公品毒品一日不绝禁毒一刻不止禁蛋日,1,8,11,5,-1
6433.jpg,拒绝毒品幸福人生美多作品请进入木人空间点右边他时作品南进人,0,,,8,-1
6434.jpg,珍爱生命爱生命预防霸水预防第水多图可选免费改字,0,,,7,1
6435.jpg,远离毒品远离畜品,1,10,4,7,-1
6436.jpg,关爱生命进入施工现场请戴好安全帽,0,,,,1
6437.jpg,广告管理部向美丽珍爱生命远商毒品讲文明树新风公共广告,0,,,,-1
6438.jpg,珍惜生命远离火惠第四油矿安全组宣,0,,,,1
6439.jpg,国际参与禁毒斗争,0,,,,0
6440.jpg,票嵩日参与禁毒斗争远海毒品粥是行动者,0,,,,0
6441.jpg,珍爱生命预防艾汤月日关爱艾滋病惠者在行动让艾选离让爱锦近,1,12,9,8,1
6442.jpg,珍爱生命远离毒品,0,,,6,-1
6443.jpg,东尚健康运动珍爱宝贵生命生命在手运动运动源手健康,1,11,5,5,1
6444.jpg,珍爱生命远离毒品爱生命远离毒品医网,0,,,,1
6445.jpg,滥用合成毒品真伤脑筋国家禁毒委员会办公室中国禁毒基金会,1,11,5,7,-1
6446.jpg,吸烟对大脑危害很大每年全球超过万人因吸烟而死,0,,,,0
6447.jpg,珍爱生命预防满水高清画面不许私自下水游泳不撞自与他人结件游泳不到不热琴的水城游泳不热琴水性的学生不部自下水饨教,0,,,,0
6448.jpg,水深危险珍爱生命远离危险水城,1,7,11,8,-1
6449.jpg,小红书凤小红书,0,,,,0
6450.jpg,珍爱生命之水年有少学调直体验活动五年二,0,,,,0
6451.jpg,预啦文滋月日携手抗艾重在预防珍爱生命预防艾港,0,,,,1
6452.jpg,华品珍爱拒绝毒品健康人生共建无毒健康城市,1,10,5,7,-1
6453.jpg,禁毒宣传海报珍灵生命好艺生远离珍爱生命毒品高清覆膜自带背胶校多款选择支持定做,0,,,5,0
6454.jpg,珍爱生命远离香烟洞桃的是您的安,1,8,11,5,-1
6455.jpg,拒绝毒品幸福人生,0,,,,1
6456.jpg,珍爱生命远离毒品远高寿县享受阳光生活珍爱生命远离毒品,1,10,5,7,-1
6457.jpg,远离远离器品,1,10,5,7,-1
6458.jpg,预防艾滋珍爱生命预防艾滋珍爱生命,0,,,,0
6459.jpg,珍爱生命远离毒品开展禁毒斗争消除毒品祸害,0,,,7,0
6460.jpg,学品珍爱生命远离毒品地址某草同安区某某幸揭路号,0,,,,-1
6461.jpg,贾国际蔡寿口珍爱生命从你我开始宽知,1,11,3,8,-1
6462.jpg,珍爱生命拒绝野味预防所品境路助炎人人有真,0,,,,-1
6463.jpg,禁毒珍爱生命远离毒品非法特有毒品家装条电费社公毒品严面热费人的身心储康程底毒品纪养分于乐防条按受禁专汉作洪菜教育了邮毒品的危者毒品份健请发共他违清犯程破虾正蔡的推会扣餐济联摩男交正明的人生美不古目盗米家受导主私制毒物品烤条毒品新蓬岭社会送成区大的经济棋实幸法种信有品欢值粉菜菜条不结交有暖毒欢闲他人服毒雅第条提动钟人烫康开馆米炎界佳表配为阳信早注射精国连射精衣电女佳素现为阳经童经停止餐鲜手法理供真萨药品精神药品那条精护向宝扶人格改交和典聚的精神家内政冰赛码特大真可卡团皮肤胡青皮肤烫点请窗引起骨关等熊肉的卖险和定铁喷伤风等,1,12,11,5,-1
6464.jpg,欢工镇路以毒品婴生话捷子辣居代禁毒宣传海报款,1,12,11,5,-1
6465.jpg,新亚胜科技珍爱生命远离毒品,0,,,,-1
6466.jpg,远离注时型品远离泰品珍爱生市,1,11,5,5,-1
6467.jpg,珍爱生命开展禁毒斗争消灭毒品危害,1,8,11,5,-1
6468.jpg,刻苦学习不负重托窗斗成才任重道远珍爱生命远离毒品刻苦学习不负重托窗斗成才任蛋道远健康人生绿色无毒此田,0,,,,1
6469.jpg,无毒青春健康生活修法禁泰构建和谐社会,1,11,3,5,-1
6470.jpg,远离毒品珍惜生命人公用技远密器品,0,,,8,-1
6471.jpg,珍爱生命远离香烟为了明天远离香烟关爱健康关爱儿童远离烟草,0,,,,0
6472.jpg,珍爱生命珍爱生命无毒青春拒绝毒品健康生活反毒禁毒,0,,,7,-1
6473.jpg,珍爱生命远离毒品,1,11,4,5,0
6474.jpg,珍爱土命预防满水强化安全教育杜绝潮水事故,0,,,,1
6475.jpg,珍爱生命远离毒品月国际禁毒日作品,1,12,11,1,-1
6476.jpg,国际禁毒日珍爱生命远离毒品,0,,,,0
6477.jpg,小小火苗也能毁掉整个家时时注意用火用电安全,1,12,8,7,-1
6478.jpg,多图可选免费覆膜,0,,,7,0
6479.jpg,远毒烧,0,,,,-1
6480.jpg,珍爱生命远离毒品会议日明目录吸者危吉基品分类防止股器,1,3,12,8,-1
6481.jpg,珍爱生命拒绝毒品,0,,,,-1
6482.jpg,诊爱生命严防漏水,0,,,,0
6483.jpg,珍爱生命远离毒品免费加防水膜多图可选,1,11,4,5,0
6484.jpg,旺松设计高欢办公关注关注消防珍爱生命你我同行关注浦防保护社会的和诚发展,0,,,,1
6485.jpg,爱生命福生命可贸远离费品共创美好人牛拒绝毒品幸福人生共建无毒健康城市,0,,,,1
6486.jpg,珍爱生命远离香烟,1,12,12,5,-1
6487.jpg,无证行医海报尺寸天量图放大缩小不会影响图形像素珍爱生命远离无证行医珍爱生命远离无话行医牌识无证行医舞识无证行医服行天销号,0,,,5,-1
6488.jpg,建筑施电工安全挂图拆陈全这土电梯拆除作业安全又安全又省小拆热作业要严格按照拆除方案进行专拆麻工程设路的妥先精电线燃气管道水管供热设备好干线与建筑物的支线切断城迁移非拆族人贝不得进入临工现场开除建筑物皮自上商下你火进行不得数层购的进行为确保来拆肤的分建筑的健定妥极光结构林点有的配分要先进行加图专不需将墙体推围在楼板上防止精楼板压场发生事故拆下的物料不需肉下雅现较大构件夏用吊绳城起重机吊下运走胶碎材料用部放槽部下满理运建小机城爆破及人工拆肤现场馆要技规定设国挡围行天城号安定区件建局,0,,,,0
6489.jpg,远离毒品珍爱生命,1,12,12,5,-1
6490.jpg,举报电话珍爱生命高毒远品,0,,,,0
6491.jpg,请珍爱生命远离酒驾,1,12,5,8,-1
6492.jpg,共享网络文明共建网络安全同路安全大,1,12,12,3,0
6493.jpg,生命,1,11,5,5,-1
6494.jpg,珍爱生命拒绝毒品选择毒品就是选择死亡人氧胶型粉麻吉依法禁毒构建和谐远离毒品珍爱生命关爱自己也关爱他人,1,11,3,5,0
6495.jpg,设能预料留驶室里是设珍爱生命遭守交规,1,5,7,7,0
6496.jpg,珍爱生命远离毒品国际禁毒日爱生命不服毒,0,,,,-1
6497.jpg,珍爱生命预防潮水防潮水大不准不准私自下水游泳不准撞自与他人结伴游泳不准在无家长或老师带队的情况下游泳不准到不熟悉的水域游泳不准到无安全设施无教护人员的水域游泳不准不识水性的学生擅自下水施教防湖水两会发现险情会相互提理劝阻井报告会基本的自护自教方法口快坊潮水游泳戏水夏日到偷偷下水不得了檀自结伴不能保大人陪护不能少没有教援不要去陌生水域不可维盲目施教不可取安全照托别忘掉,0,,,,0
6498.jpg,禁毒京远离毒品注射豪生,1,12,12,5,-1
6499.jpg,享受健康珍爱生命社会文明大行动讲文明树新风海口网制,0,,,,0
6500.jpg,拒绝酒驾珍惜生命生命,1,12,11,5,-1
6501.jpg,全民万众一心禁毒众志成城,0,,,,-1
6502.jpg,远离毒品珍爱生命拒绝毒品更不要与他人公用注射器,1,11,3,5,-1
6503.jpg,爱生拒命口常见的新型季品有邸心青少年如何防止吸连什么是毒品只要做到以下几条青少年就能有效地防止吸害冰毒揭头丸粉即氯胺理静肤加澧毒品基本知识和禁毒法律法规教育根据刑法第条的规全麻药有时也可用作馨用陈醉药咖啡因了解毒品的您害便得吸楼一口掉入虎口定毒品是指彩片海洛因甲基茶是化学合成或从茶叶咖啡果中提炼出来的的道理种生物碱三唑仑又名海乐神甜乐欣树立正确的人生观不育目退求享受丙胶冰毒吗啡大麻可卡因寻找刺激赶时此外新型毒品还有安纳咖氟硝安定麦角绿不听信毒品能治病毒品能解脱烦信和痛苦毒品给人以及国家规定管制的其它能修使人乙二胶安眠酮丁丙诺啡地西洋形成燕瓣的麻醉药品和精神药品及有机溶剂和鼻吸剂等带来快乐等各种花喜巧语不结交有吸贩毒行为的人如发现亲朋好友有吸毒行另外纯度在以上的毒品被称为美为的人一要动阳二要远离三要报告公安机关进歌舞厅要递镇决不食摇头丸粉等兴奋剂也要珍惜生命自己的生命不那吸第二次更不要吸泰三次吸毒是指明知是毒品仍然自愿吸食的行为吸毒既包括非法吸为什么要纪青力年作为莘琴预防教育的套点食毒品的行为也包括非法注射毒生理依赖和心理依赖青少年正处在生理心理发育时期好奇心重刘别是非品的行为我国将非法吸食注对个人身心健康的危营能力不强对抵制毒品的您密性和吸毒的违法性饮乏认识最财毒品的行为通称为吸毒国耗费大量资财损客家庭和社会客易受到套品的保装我省的吸毒者中以上是青少年因武对青少年进行珍爱生命运离品的技育是茶毒工作的重际上通称为药物溢用中之重国优伤,1,12,12,5,0
6504.jpg,美爱生命安全发展火警电话金业火实原因消防知识火实进生带识高楼逃生方法生活中的消防误区,0,,,,0
6505.jpg,安全人人抓宰福干万家搞好安全生产工作树立企业安全形象改善职工劳动条件促进安全文明生产安全生产是安全与生产的统一其宗冒是安全促进生产生产必锁安全搞好安全工作改善劳动条件可以调动职工的生产积极性减少职工伤亡可以减少劳动力的换失减少财产损失可以增加企业效益无疑会促进生产的发展而生产必须安全则是因为安全是生产的前提条件没有安全就无法生产电话地址上海市图怪兽工作室,0,,,,1
6506.jpg,牛生,0,,,5,-1
6507.jpg,远离健康成长远离健康成长丨微信公众号封面首图,0,,,,-1
6508.jpg,宁可百日防火不可一时疏忽,1,12,12,5,0
6509.jpg,不要浪费你的生命年年一珍爱自己关心他人远离烟草,1,12,3,8,-1
6510.jpg,来自的大民楼参与茶奇斗争构建和谐社会拒毒品一日不绝禁毒一刻不止,1,11,3,5,-1
6511.jpg,长国际快毒日场票毒的人民战导,1,4,3,8,-1
6512.jpg,珍爱生命拒绝吸烟据弃吸烟随习创造健康生活,0,,,,0
6513.jpg,美兴公司珍爱生命远离毒品,0,,,,0
6514.jpg,非绝六月二十六山问装事日毒品珍爱生命远离毒品,0,,,,-1
6515.jpg,禁绝毒品功在当代利在千秋生命亲鸡爱拒绝毒品全民禁春健康人生共建无毒健康社区一日吸毒一生戒毒终生想毒参与禁毒构建和谐社会共同抵制毒品共筑禁毒长城创建无毒城市平设市政电区体业局,1,11,3,7,-1
6516.jpg,珍爱生命安全是一安全第一一切为零,0,,,,1
6517.jpg,珍爱生年运离香阳,1,8,11,5,-1
6518.jpg,远海品全料生介新离服品,1,11,3,8,-1
6519.jpg,爱生命寿岛对人英的您资珍爱生命远离高品珍爱生命方少年服市的危中司爱生命远器器品珍爱生命国电品教方法汽少年服高的原西扫餐生命您器品爱生命美防止服市的方法什么是毒品第条烧定毒品是销游片根除,1,12,12,8,0
6520.jpg,加大禁专力度深化禁毒斗争诊爱生命退爵年品,0,,,,1
6521.jpg,珍爱生命远离艾滋诊爱生命预防艾器,0,,,,1
6522.jpg,禁毒宣传画珍爱生命请您远离毒品珍爱生命拒绝毒品多款可选提供发票,0,,,,0
6523.jpg,黄丽的阳所珍爱生命,0,,,,-1
6524.jpg,珍爱生命坚快远离性财型瑟品珍爱生上命远离毒品信国型品花条再美不过生命与毒品相姆处,1,11,3,8,-1
6525.jpg,一人吸毒全家遭碘耗费大量钱财吸毒的高额支出使一些原本富裕的家庭维持不了多久就债台高筑,0,,,,-1
6526.jpg,监品经爱生命,0,,,7,-1
6527.jpg,珍爱生命远离漏水中小学生防汤水安全教育挂图珍爱生命领防溪水正确施教粥水自救,0,,,,0
6528.jpg,珍爱生命远离毒品口,1,5,3,8,-1
6529.jpg,珍爱正命皮草没有买卖就没有伤告地址上海市清东新区阳保售工作室,1,7,11,8,0
6530.jpg,珍爱生命远离危险水城,0,,,,-1
6531.jpg,拒绝毒品,0,,,8,-1
6532.jpg,远离毒品拒绝毒品幸福人生,0,,,,0
6533.jpg,富民文和自平工公法爱敬诚友强主明谐由等正治国业信善珍爱生命预防安滋社会文明大行动讲文明树新风海口网制,0,,,,0
6534.jpg,关心自己做一个健康的你吸烟有害健康还我们一个清新的空气晴朗的天空请勿吸烟珍爱生命,0,,,,-1
6535.jpg,珍爱生命远离毒品配图间加多作品请点击网交有方头牌进老取限,0,,,,0
6536.jpg,远离毒品珍爱生命创造美好明天抵制毒品香与禁国际热益日的由来园际禁费日音传瓷青少年如树防上吸专,0,,,,0
6537.jpg,燃烧的是香烟消耗的是生命珍爱生命拒绝烟草,1,11,12,5,-1
6538.jpg,远离毒品护向己热家人的支全,0,,,7,-1
6539.jpg,茶总动员构建和谐安全杜区中国梦复兴梦居命防,0,,,,1
6540.jpg,中小学生防测水安全教育珍爱生命预防游水切实增强安全意识预防汤水事故发生水深危险,0,,,,0
6541.jpg,珍爱实线虚线斑马线都是生命安全线,0,,,8,-1
6542.jpg,运房毒品毒品一沽梅恨终生一人吸毒全家遭换,0,,,,1
6543.jpg,禁毒宣传海报珍灵生命好艺生远离珍爱生命毒品高清覆膜自带背胶校多款选择支持定做,0,,,5,0
6544.jpg,珍爱生命张衡杯防袋减实科普征文选集中国文化步收社,0,,,,1
6545.jpg,珍爱生命远离惠品全氏房专为热城系彩举报毒品有奖奖金最高达万举报电话或工作日华春卷品会办公室直,0,,,5,0
6546.jpg,精洁空气拒吸二手烟珍爱生命运高烟草香烟是个恶魔请远离它一,0,,,8,0
6547.jpg,禁毒宣传挂画珍爱珍爱珍爱珍爱生命远离毒品让防毒有费新升级免费定制,0,,,5,0
6548.jpg,燃烧的是香烟消耗的是生命珍爱生命拒绝烟草,0,,,,0
6549.jpg,爱生拒绝毒品幸福人生共无毒健康城市,1,11,11,7,-1
6550.jpg,珍远离毒品市修高品市租人生,0,,,,1
6551.jpg,珍爱生命远离毒品深入创建无毒社区促进精神文明建设飞过心灵的依痕此图间,0,,,,1
6552.jpg,珍爱生命,0,,,,-1
6553.jpg,珍爱生命远岛毒品学生不吸毒校园无毒品,0,,,7,0
6554.jpg,珍爱生命毒品一日不绝禁毒一刻不止禁毒日多年京受到围际毒测汽道和国内多种因家能的国际的毒情形势不容乐观因寄品引发的犯服和社会间盟日益增多,1,11,10,8,-1
6555.jpg,全民动员扫味毒害远离毒品珍爱生命依法宣传毒品危营培养进纪守法公民坚决参与禁有斗争全发山全民蔬,0,,,,1
6556.jpg,珍爱生命远离孟毒品月日国际禁毒日,1,12,9,8,-1
6557.jpg,珍爱生命远离毒品抵制瓷品公与禁滤,0,,,,0
6558.jpg,红东中国江西站珍爱生命,0,,,,0
6559.jpg,珍爱生命远离涌水珍爱生命谨防漏水远离危险,0,,,,0
6560.jpg,爱护动物尊重生命你的周里有它们码宣保护动物协会国电,1,11,3,5,-1
6561.jpg,生命欧尼,1,11,3,8,-1
6562.jpg,全国禁毒日寿车就膜生活珍爱生命远离毒品无番康生活,1,11,11,7,-1
6563.jpg,中珍爱生会名美口,0,,,,0
6564.jpg,全民万众一心禁毒众志成城,1,11,12,8,-1
6565.jpg,金烟吸烟有害健康,1,11,8,5,-1
6566.jpg,新知两刮让酒杯碾碎你回家的路珍爱生命,0,,,7,-1
6567.jpg,全民动员扫除毒害远离毒品珍爱生命依法宣传毒品危害培养遵纪守法公民坚决参与禁毒斗争全复镇锁全,0,,,,1
6568.jpg,珍爱生命鸡,0,,,,1
6569.jpg,禁毒防毒宣传海报包邮禁齿和识宣店禁毒和识宣传禁毒和识宣技粘贴方便急速发货套张免致覆防水膜,0,,,,0
6570.jpg,远离毒品珍爱生命毒毒品对人类的危害毒品毁人毁健康毒品会摧毁人的消化功能摧毁人的神经系统摧口人的呼吸及循环系统传染性病和爱滋病二毒品令人倾家荡产家破人亡毒品会使人丧失工作能力给家庭带来无尽的折磨三吸毒导致落犯罪四吸毒危害社会已成为世界公窖,1,3,11,7,-1
6571.jpg,珍爱生命一拒绝皮草,1,7,11,8,0
6572.jpg,爱年命,1,5,8,5,-1
6573.jpg,珍爱生命远离毒品珍爱生命运高泰品号,0,,,,0
6574.jpg,健康中国职业健康先行防护用品职业健康幸福保障上海市安全生产直鲜道理厚宣上海市安企生产道情管量局直安全你我他幸福千万家坚守安全红线担当安全责任,0,,,,1
6575.jpg,依法装东构建和街社会,0,,,5,-1
6576.jpg,国际禁毒日月日珍爱生命选南毒品,1,11,3,8,-1
6577.jpg,珍爱生命远离酒驾,1,12,12,5,-1
6578.jpg,珍爱生命远离毒品珍爱生命远离毒品,1,11,11,7,-1
6579.jpg,毒品无情珍爱生命专品无情珍爱生命医网,0,,,,1
6580.jpg,防意生命,0,,,,-1
6581.jpg,远离毒品远离毒品珍爱生命人人警惕,0,,,,1
6582.jpg,珍爱生命拒绝烟草点燃的是香烟消耗的是生命,1,3,10,8,0
6583.jpg,珍爱生命珍爱生市远离毒品,1,5,10,8,-1
6584.jpg,请勿吸相,1,11,8,5,-1
6585.jpg,珍爱生命和谐成长级物流盛春瀛,0,,,,1
6586.jpg,修爱珍爱生命主命正确使用安全套预防艾滋病和性病珍爱生命让艾远离,0,,,5,0
6587.jpg,珍爱生命节约用水,1,5,10,5,0
6588.jpg,世界无烟吸烟元世界无烟珍爱生奇远离香如绝抽烟世界天低保无烟德上吸州,0,,,5,-1
6589.jpg,讲文明树新风济南市文明办豆清东安全生产人人有麦安全生产人人员责设计灯,0,,,,1
6590.jpg,地面湿滑注意安全行天,0,,,,0
6591.jpg,星命扫除毒品利国利民电话证市话,0,,,,1
6592.jpg,远高香烟珍爱生命,1,11,10,5,0
6593.jpg,鸦片麻古海洛因依法禁毒构建和谐远离毒品珍爱生命关爱自己也关爱他人,1,12,11,5,1
6594.jpg,为保网党建童料的准动性相关文字以宣方发布为灌请根都零要白行至宣鸡获取谢谢有毒必肃贩毒必细种毒必究吸毒必戒,0,,,,1
6595.jpg,珍爱生命预防文汤月日关爱艾滋病患者在行动让艾远高让爱锦近,1,12,9,8,0
6596.jpg,对自己负责地对他人负责不要掉进酒的陷饼里海没,1,10,10,2,-1
6597.jpg,爱远商烟草世界无烟,1,5,8,5,-1
6598.jpg,关注消防珍餐生命中国消防日,0,,,,1
6599.jpg,野生动物拒绝野生动物型品没有买卖就没有杀害,1,7,8,5,-1
6600.jpg,天爱生命安全发展,0,,,,1
6601.jpg,珍爱生命,0,,,,1
6602.jpg,远离毒品珍爱生命远离注射性毒品一日不绝禁毒一一日不止月国际禁瓷,1,11,8,5,-1
6603.jpg,双展亚克力夹面发泡边框仿红木边框前开式铝合金边框等可选装裱材质进店请先领券畔大可装达标语王旗舰店可定做其他规格专业定制可免费加企业名称或,0,,,,0
6604.jpg,远离注品人类最杜圈的文明史中以获得永临生命也游因煎迎命惟因其短,0,,,,-1
6605.jpg,防花未威年人湖水是金社会共同的责任珍爱生命谨防漏水,0,,,,0
6606.jpg,珍爱生命远离专品珍爱生命远离毒品,0,,,,0
6607.jpg,该爱生命远高毒品美丽的人生中酱然会有种种诱客玫合的讲落我们应物制自己的好奇永远比要去楼它们才会能康成长天爱木来珍爱生命近鸡惠品美南的人生中当信会有种行漏客放谷的请形美们豆询销口己的好奇水送比要卖理它们方价健康成长今网网,0,,,,1
6608.jpg,宾水是生命之源珍爱生命节约用水,1,12,11,2,-1
6609.jpg,珍霖消防中国商资山顺社,1,12,12,8,0
6610.jpg,无离街品珍爱生命,0,,,,0
6611.jpg,酸都史的朋友检服染上家品青岛四名毒品罪犯被执行死刑快西公安机关年破获赛品家件超起河北破特大湾省贩毒案缴获毒品约斤重拳打击新旧型毒品消费需求,0,,,,-1
6612.jpg,平安成民平安成长生生命只有一次湖水只差一念珍爱生命消防潮水运南总险平安成长线平安成,0,,,,1
6613.jpg,远离毒品远离毒品,0,,,5,0
6614.jpg,服国网你还得下去吗珍爱生命禁止砍伐,1,10,12,8,-1
6615.jpg,来自珍爱生命,0,,,,1
6616.jpg,一刻不止,1,11,8,5,-1
6617.jpg,珍爱生命远离黑车拒绝选择无牌形证车温馨提示会,0,,,7,-1
6618.jpg,拒绝毒品远离毒品珍爱生命,0,,,,0
6619.jpg,珍爱生命请勿下河游泳,0,,,,0
6620.jpg,室全出行,0,,,,-1
6621.jpg,珍惜生命崇尚科学反对邪教关爱家庭,0,,,,1
6622.jpg,三发生邮远离毒品远离毒品珍爱生命人人警惕,0,,,,1
6623.jpg,野味珍爱生命拒食野味,0,,,8,1
6624.jpg,珍爱生命拒绝吸烟,0,,,,0
6625.jpg,珍爱生命,1,11,8,5,-1
6626.jpg,全理生命品柜络毒品健康人生,0,,,,0
6627.jpg,远离毒品严厉打击诚您治毒贩毒组织严厉打击诚您治毒版薄组织珍爱生命远离毒品毒品一日不绝禁毒一刻不止严厉打击诚您治毒贩毒组织新源县融媒体中心,0,,,,-1
